ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1440556_at	1.00	8.54e-01	-1.88e-01	-7.0776538	-1.30e-01	Gm11985	predicted gene 11985
1456457_at	1.00	8.54e-01	1.88e-01	-7.0776852	1.02e-01	Slc32a1	solute carrier family 32 (GABA vesicular transporter), member 1
1442667_at	1.00	8.55e-01	-1.88e-01	-7.0776873	-1.77e-02	Cdc40	cell division cycle 40
1443959_at	1.00	8.55e-01	-1.88e-01	-7.0776918	-1.80e-01	Tmem72	transmembrane protein 72
1433053_at	1.00	8.55e-01	1.88e-01	-7.0777039	1.43e-01	Itgb2l	integrin beta 2-like
1424393_s_at	1.00	8.55e-01	1.88e-01	-7.0777089	4.85e-02	Adhfe1	alcohol dehydrogenase, iron containing, 1
1428515_at	1.00	8.55e-01	1.87e-01	-7.0777266	1.46e-02	Zswim7	zinc finger SWIM-type containing 7
1423214_at	1.00	8.55e-01	1.87e-01	-7.0777408	3.46e-02	Plxnc1	plexin C1
1431186_at	1.00	8.55e-01	-1.87e-01	-7.0777421	-1.65e-01	Dlg5	discs, large homolog 5 (Drosophila)
1439435_x_at	1.00	8.55e-01	-1.87e-01	-7.0777649	-2.52e-02	Pgk1	phosphoglycerate kinase 1
1453994_at	1.00	8.55e-01	1.87e-01	-7.0777724	3.77e-02	Eml6	echinoderm microtubule associated protein like 6
1436286_at	1.00	8.55e-01	-1.87e-01	-7.077781	-1.80e-01	B830017H08Rik	RIKEN cDNA B830017H08 gene
1443506_at	1.00	8.55e-01	1.87e-01	-7.0777818	3.68e-02	Kctd2	potassium channel tetramerisation domain containing 2
1444324_at	1.00	8.55e-01	-1.87e-01	-7.0777892	-1.60e-01	Mir670hg	MIR670 host gene (non-protein coding)
1455245_x_at	1.00	8.55e-01	-1.87e-01	-7.0778237	-9.26e-03	Rpl13-ps6///Rpl13	ribosomal protein L13, pseudogene 6///ribosomal protein L13
1424423_at	1.00	8.55e-01	1.87e-01	-7.0778319	4.95e-02	Flad1///Lenep	flavin adenine dinucleotide synthetase 1///lens epithelial protein
1432772_at	1.00	8.55e-01	1.87e-01	-7.0778389	5.94e-02	1700081H04Rik	RIKEN cDNA 1700081H04 gene
1452893_s_at	1.00	8.55e-01	-1.87e-01	-7.0778503	-7.62e-02	Enho	energy homeostasis associated
1458662_at	1.00	8.55e-01	-1.87e-01	-7.0778537	-7.78e-02	Daam1	dishevelled associated activator of morphogenesis 1
1431051_at	1.00	8.55e-01	1.87e-01	-7.0778709	5.99e-02	4930577N17Rik	RIKEN cDNA 4930577N17 gene
1428203_at	1.00	8.55e-01	-1.87e-01	-7.0779004	-6.61e-02	Gabrb2	gamma-aminobutyric acid (GABA) A receptor, subunit beta 2
1444929_at	1.00	8.55e-01	-1.87e-01	-7.0779029	-5.36e-02		
1422149_at	1.00	8.55e-01	1.87e-01	-7.0779076	3.43e-02	Foxo4	forkhead box O4
1422540_at	1.00	8.55e-01	-1.86e-01	-7.0779247	-1.02e-01	Fbln1	fibulin 1
1460171_at	1.00	8.55e-01	1.86e-01	-7.0779411	9.89e-03	Cops5	COP9 signalosome subunit 5
1454862_at	1.00	8.55e-01	1.86e-01	-7.0779444	1.52e-01	Phldb2	pleckstrin homology like domain, family B, member 2
1420270_at	1.00	8.56e-01	-1.86e-01	-7.0779634	-1.51e-01		
1438211_s_at	1.00	8.56e-01	-1.86e-01	-7.0779759	-2.71e-02	Dbp	D site albumin promoter binding protein
1427695_a_at	1.00	8.56e-01	-1.86e-01	-7.0779853	-2.40e-02	Pou2f1	POU domain, class 2, transcription factor 1
1444344_at	1.00	8.56e-01	-1.86e-01	-7.0779919	-9.87e-02		
1447967_at	1.00	8.56e-01	-1.86e-01	-7.0780175	-2.89e-02	Tmem69	transmembrane protein 69
1416179_a_at	1.00	8.56e-01	-1.86e-01	-7.0780214	-2.25e-02	Rdx	radixin
1453654_at	1.00	8.56e-01	1.86e-01	-7.0780243	3.09e-02	Cnot10	CCR4-NOT transcription complex, subunit 10
1444935_at	1.00	8.56e-01	-1.86e-01	-7.0780244	-1.56e-01		
1433836_a_at	1.00	8.56e-01	1.86e-01	-7.0780448	1.30e-01	8430408G22Rik	RIKEN cDNA 8430408G22 gene
1456086_x_at	1.00	8.56e-01	1.86e-01	-7.0780632	1.32e-02	Pqbp1	polyglutamine binding protein 1
1444607_at	1.00	8.56e-01	-1.86e-01	-7.0780698	-1.08e-01		
1427690_a_at	1.00	8.56e-01	1.86e-01	-7.0780704	1.88e-01	Tpte	transmembrane phosphatase with tensin homology
1451971_at	1.00	8.56e-01	-1.86e-01	-7.0780732	-1.51e-02	Cul4a	cullin 4A
1417169_at	1.00	8.56e-01	1.86e-01	-7.0780987	3.99e-02	Usp2	ubiquitin specific peptidase 2
1452450_at	1.00	8.56e-01	-1.85e-01	-7.0781396	-1.03e-01	Atp8b2	ATPase, class I, type 8B, member 2
1450148_at	1.00	8.56e-01	1.85e-01	-7.0781667	5.61e-02	Mcoln3	mucolipin 3
1435594_at	1.00	8.56e-01	1.85e-01	-7.0781783	2.12e-02	Atl2	atlastin GTPase 2
1426156_at	1.00	8.56e-01	1.85e-01	-7.0782016	5.23e-02	Lats2	large tumor suppressor 2
1435108_at	1.00	8.56e-01	-1.85e-01	-7.0782109	-1.30e-01	Arhgap22	Rho GTPase activating protein 22
1445717_at	1.00	8.56e-01	1.85e-01	-7.0782114	4.97e-02	Luc7l2	LUC7-like 2 (S. cerevisiae)
1455273_at	1.00	8.57e-01	-1.85e-01	-7.0782348	-1.13e-02	Zbtb6	zinc finger and BTB domain containing 6
1448411_at	1.00	8.57e-01	1.85e-01	-7.0782442	3.89e-02	Wfs1	Wolfram syndrome 1 homolog (human)
1439908_at	1.00	8.57e-01	1.85e-01	-7.0782455	2.82e-02	Zkscan1	zinc finger with KRAB and SCAN domains 1
1444669_at	1.00	8.57e-01	1.85e-01	-7.0782493	2.97e-02	Lrfn1	leucine rich repeat and fibronectin type III domain containing 1
1442844_at	1.00	8.57e-01	-1.85e-01	-7.0782496	-1.01e-01	A830052D11Rik	RIKEN cDNA A830052D11 gene
1429532_at	1.00	8.57e-01	1.85e-01	-7.0782504	1.70e-02	Morc2a	microrchidia 2A
1417365_a_at	1.00	8.57e-01	-1.85e-01	-7.0782661	-1.29e-02	Calm3///Calm2///Calm1	calmodulin 3///calmodulin 2///calmodulin 1
1448344_at	1.00	8.57e-01	-1.85e-01	-7.0782779	-8.70e-03	Gm21571///Rps12-ps18///Rps12-ps24///Rps12-ps10///Rps12-ps14///Rps12-ps13///Rps12-ps15///Rps12-ps12///Rps12-ps16///Rps12-ps11///Rps12	predicted gene, 21571///ribosomal protein S12, pseudogene 18///ribosomal protein S12, pseudogene 24///ribosomal protein S12, pseudogene 10///ribosomal protein S12, pseudogene 14///ribosomal protein S12, pseudogene 13///ribosomal protein S12, pseudogene 15///ribosomal protein S12, pseudogene 12///ribosomal protein S12, pseudogene 16///ribosomal protein S12, pseudogene 11///ribosomal protein S12
1451595_a_at	1.00	8.57e-01	1.85e-01	-7.0782814	1.30e-01	Kcnq2	potassium voltage-gated channel, subfamily Q, member 2
1448574_at	1.00	8.57e-01	-1.85e-01	-7.0782901	-1.90e-02	Nme6	NME/NM23 nucleoside diphosphate kinase 6
1429257_at	1.00	8.57e-01	1.85e-01	-7.0783027	6.76e-02	Meg3	maternally expressed 3
1456208_at	1.00	8.57e-01	1.85e-01	-7.0783052	4.59e-02	Gpat2	glycerol-3-phosphate acyltransferase 2, mitochondrial
1450070_s_at	1.00	8.57e-01	-1.85e-01	-7.0783145	-6.22e-02	Pak1	p21 protein (Cdc42/Rac)-activated kinase 1
1419500_at	1.00	8.57e-01	1.85e-01	-7.0783188	7.55e-02	Pabpc2	poly(A) binding protein, cytoplasmic 2
1421137_a_at	1.00	8.57e-01	1.84e-01	-7.0783278	1.52e-01	Pkib	protein kinase inhibitor beta, cAMP dependent, testis specific
1455279_at	1.00	8.57e-01	-1.84e-01	-7.0783467	-1.45e-01	Drc1	dynein regulatory complex subunit 1
1434480_at	1.00	8.57e-01	-1.84e-01	-7.0783479	-2.44e-02	Pdpr	pyruvate dehydrogenase phosphatase regulatory subunit
1434196_at	1.00	8.57e-01	1.84e-01	-7.0783587	1.10e-02	Dnaja4	DnaJ heat shock protein family (Hsp40) member A4
1440647_at	1.00	8.57e-01	-1.84e-01	-7.0783695	-3.13e-02	Sipa1l1	signal-induced proliferation-associated 1 like 1
1454404_at	1.00	8.57e-01	-1.84e-01	-7.0783729	-4.05e-02	2610011E03Rik	RIKEN cDNA 2610011E03 gene
1460185_at	1.00	8.57e-01	-1.84e-01	-7.0783733	-1.02e-01	Krt85	keratin 85
1437015_x_at	1.00	8.57e-01	1.84e-01	-7.0783736	1.66e-01	Pla2g1b	phospholipase A2, group IB, pancreas
1441522_at	1.00	8.57e-01	-1.84e-01	-7.0783823	-3.07e-02	Dcun1d2	DCN1, defective in cullin neddylation 1, domain containing 2 (S. cerevisiae)
1438837_at	1.00	8.57e-01	1.84e-01	-7.0783872	3.70e-02		
1453008_at	1.00	8.57e-01	-1.84e-01	-7.0783882	-5.92e-02	Trnp1	TMF1-regulated nuclear protein 1
1448485_at	1.00	8.57e-01	1.84e-01	-7.0783897	4.56e-02	Ggt1	gamma-glutamyltransferase 1
1458482_at	1.00	8.57e-01	1.84e-01	-7.0783947	1.61e-01	Tnni3k	TNNI3 interacting kinase
1417839_at	1.00	8.57e-01	1.84e-01	-7.0784017	1.44e-01	Cldn5	claudin 5
1429696_at	1.00	8.57e-01	-1.84e-01	-7.0784046	-5.54e-02	Adgra1	adhesion G protein-coupled receptor A1
1460689_at	1.00	8.57e-01	1.84e-01	-7.0784048	1.86e-02	Desi1	desumoylating isopeptidase 1
1451519_at	1.00	8.57e-01	-1.84e-01	-7.0784297	-1.60e-02	Rnf2	ring finger protein 2
1451392_at	1.00	8.57e-01	-1.84e-01	-7.0784417	-2.12e-02	Elmod3	ELMO/CED-12 domain containing 3
1438939_x_at	1.00	8.57e-01	1.84e-01	-7.0784573	1.62e-01	Ndn	necdin
1428499_at	1.00	8.57e-01	-1.84e-01	-7.0784667	-1.13e-02	Kantr	Kdm5c adjacent non-coding transcript
1460595_at	1.00	8.57e-01	1.84e-01	-7.0784699	1.50e-01	Syt14	synaptotagmin XIV
1445562_at	1.00	8.58e-01	-1.84e-01	-7.0784762	-1.41e-01		
1421452_at	1.00	8.58e-01	-1.84e-01	-7.0784986	-1.15e-01	Cdon	cell adhesion molecule-related/down-regulated by oncogenes
1449241_at	1.00	8.58e-01	1.84e-01	-7.0784996	1.23e-01	Klhl1	kelch-like 1
1422441_x_at	1.00	8.58e-01	-1.84e-01	-7.0785067	-1.75e-02	Cdk4	cyclin-dependent kinase 4
1454601_at	1.00	8.58e-01	-1.83e-01	-7.0785283	-6.21e-02	8030497O21Rik	RIKEN cDNA 8030497O21 gene
1418246_at	1.00	8.58e-01	1.83e-01	-7.0785333	1.62e-01	Rbfox2	RNA binding protein, fox-1 homolog (C. elegans) 2
1458976_at	1.00	8.58e-01	1.83e-01	-7.078541	3.05e-02	C230035I16Rik	RIKEN cDNA C230035I16 gene
1442291_at	1.00	8.58e-01	1.83e-01	-7.0785416	1.25e-01	Lpar2	lysophosphatidic acid receptor 2
1434646_s_at	1.00	8.58e-01	1.83e-01	-7.0785517	1.16e-02	Sap18b///Sap18	Sin3-associated polypeptide 18B///Sin3-associated polypeptide 18
1425865_a_at	1.00	8.58e-01	1.83e-01	-7.0785722	1.75e-02	Lig3	ligase III, DNA, ATP-dependent
1427302_at	1.00	8.58e-01	-1.83e-01	-7.0785778	-8.79e-02	Enpp3	ectonucleotide pyrophosphatase/phosphodiesterase 3
1452587_at	1.00	8.58e-01	1.83e-01	-7.0786024	1.09e-02	Actr2	ARP2 actin-related protein 2
1435603_at	1.00	8.58e-01	-1.83e-01	-7.0786045	-1.00e-01	Sned1	sushi, nidogen and EGF-like domains 1
1421300_at	1.00	8.58e-01	1.83e-01	-7.0786148	1.37e-01	Adarb2	adenosine deaminase, RNA-specific, B2
1416460_at	1.00	8.58e-01	-1.83e-01	-7.078615	-1.08e-01	Miox	myo-inositol oxygenase
1444078_at	1.00	8.58e-01	1.83e-01	-7.0786154	6.25e-02	Cd8a	CD8 antigen, alpha chain
1421753_a_at	1.00	8.58e-01	-1.83e-01	-7.0786258	-1.21e-01	Lhx3	LIM homeobox protein 3
1426835_at	1.00	8.58e-01	1.83e-01	-7.078643	1.11e-02	Metap1	methionyl aminopeptidase 1
1422622_at	1.00	8.58e-01	1.83e-01	-7.0786458	7.42e-02	Nos3	nitric oxide synthase 3, endothelial cell
1455258_at	1.00	8.58e-01	-1.83e-01	-7.0786783	-1.46e-01	Kcnc2	potassium voltage gated channel, Shaw-related subfamily, member 2
1445145_at	1.00	8.58e-01	1.83e-01	-7.0786873	3.98e-02		
1442660_at	1.00	8.58e-01	1.83e-01	-7.0786874	2.26e-02	Ppil2	peptidylprolyl isomerase (cyclophilin)-like 2
1444008_at	1.00	8.58e-01	-1.83e-01	-7.0786963	-4.57e-02	Gm2137	predicted gene 2137
1430361_at	1.00	8.58e-01	-1.83e-01	-7.0787038	-4.61e-02	2610005M20Rik	RIKEN cDNA 2610005M20 gene
1445965_at	1.00	8.58e-01	-1.83e-01	-7.0787045	-1.36e-01		
1418725_at	1.00	8.58e-01	1.83e-01	-7.0787095	4.31e-02	Dnajc5b	DnaJ heat shock protein family (Hsp40) member C5 beta
1422947_at	1.00	8.59e-01	1.82e-01	-7.078734	2.28e-01	Hist1h4m///Hist1h4b///Hist1h4a///Hist4h4///Hist1h4n///Hist1h4k///Hist1h4j///Hist1h4i///Hist1h4f///Hist1h4d///Hist1h4c///Hist2h4///Hist1h4h	histone cluster 1, H4m///histone cluster 1, H4b///histone cluster 1, H4a///histone cluster 4, H4///histone cluster 1, H4n///histone cluster 1, H4k///histone cluster 1, H4j///histone cluster 1, H4i///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4c///histone cluster 2, H4///histone cluster 1, H4h
1442477_at	1.00	8.59e-01	1.82e-01	-7.0787373	1.66e-02	Ambra1	autophagy/beclin 1 regulator 1
1449990_at	1.00	8.59e-01	1.82e-01	-7.0787403	7.21e-02	Il2	interleukin 2
1426703_at	1.00	8.59e-01	1.82e-01	-7.0787412	1.73e-02	Gak	cyclin G associated kinase
1432988_at	1.00	8.59e-01	1.82e-01	-7.0787437	1.66e-01	Tenm2	teneurin transmembrane protein 2
1430651_s_at	1.00	8.59e-01	1.82e-01	-7.0787765	1.82e-02	Zfp24	zinc finger protein 24
1426481_at	1.00	8.59e-01	1.82e-01	-7.0787903	1.77e-02	Klhl22	kelch-like 22
1440528_at	1.00	8.59e-01	1.82e-01	-7.0787967	7.31e-02		
1419396_at	1.00	8.59e-01	-1.82e-01	-7.0787974	-2.15e-02	Arid3a	AT rich interactive domain 3A (BRIGHT-like)
1438718_at	1.00	8.59e-01	-1.82e-01	-7.0788002	-9.64e-02	Fgf9	fibroblast growth factor 9
1425089_at	1.00	8.59e-01	-1.82e-01	-7.0788099	-1.04e-01	Kcnc4	potassium voltage gated channel, Shaw-related subfamily, member 4
1452406_x_at	1.00	8.59e-01	1.82e-01	-7.0788163	4.60e-02	Erdr1	erythroid differentiation regulator 1
1422846_at	1.00	8.59e-01	1.82e-01	-7.0788689	1.17e-01	Rbp2	retinol binding protein 2, cellular
1421562_at	1.00	8.59e-01	-1.82e-01	-7.0788768	-5.96e-02	Cd209c	CD209c antigen
1435737_a_at	1.00	8.59e-01	1.82e-01	-7.0788859	1.36e-02	Nde1	nudE neurodevelopment protein 1
1458641_at	1.00	8.59e-01	-1.82e-01	-7.078886	-2.23e-02	Braf	Braf transforming gene
1418574_a_at	1.00	8.59e-01	-1.81e-01	-7.0789173	-1.12e-02	Shfm1	split hand/foot malformation (ectrodactyly) type 1
1456794_at	1.00	8.59e-01	-1.81e-01	-7.0789184	-2.93e-02	E230016M11Rik	RIKEN cDNA E230016M11 gene
1437204_a_at	1.00	8.59e-01	1.81e-01	-7.078969	1.85e-02	Tcf25	transcription factor 25 (basic helix-loop-helix)
1457355_at	1.00	8.59e-01	-1.81e-01	-7.0789721	-2.63e-02	Pnpla8	patatin-like phospholipase domain containing 8
1415695_at	1.00	8.59e-01	1.81e-01	-7.0789775	1.07e-02	Psma1	proteasome (prosome, macropain) subunit, alpha type 1
1460635_at	1.00	8.59e-01	1.81e-01	-7.0789791	1.83e-02	Fastk	Fas-activated serine/threonine kinase
1423732_at	1.00	8.60e-01	-1.81e-01	-7.0789873	-1.17e-02	Tram1	translocating chain-associating membrane protein 1
1458938_at	1.00	8.60e-01	-1.81e-01	-7.0789998	-4.20e-02	Pdcd10	programmed cell death 10
1439333_at	1.00	8.60e-01	1.81e-01	-7.0790077	1.58e-01	Kcnv1	potassium channel, subfamily V, member 1
1434446_at	1.00	8.60e-01	-1.81e-01	-7.0790169	-1.60e-02	Insr	insulin receptor
1446840_at	1.00	8.60e-01	1.81e-01	-7.0790208	2.44e-02		
1418596_at	1.00	8.60e-01	1.81e-01	-7.0790216	1.49e-01	Fgfr4	fibroblast growth factor receptor 4
1449677_s_at	1.00	8.60e-01	-1.81e-01	-7.0790548	-2.45e-02	Tmem38b	transmembrane protein 38B
1431544_at	1.00	8.60e-01	-1.81e-01	-7.0790563	-1.50e-01	4930524B17Rik	RIKEN cDNA 4930524B17 gene
1447306_at	1.00	8.60e-01	1.81e-01	-7.079062	6.74e-02	4930545H06Rik	RIKEN cDNA 4930545H06 gene
1425357_a_at	1.00	8.60e-01	1.81e-01	-7.0790699	3.56e-02	Grem1	gremlin 1, DAN family BMP antagonist
1447417_at	1.00	8.60e-01	1.81e-01	-7.0790783	3.14e-02	Taf1	TATA-box binding protein associated factor 1
1417643_at	1.00	8.60e-01	-1.81e-01	-7.0790884	-1.36e-01	Rsph1	radial spoke head 1 homolog (Chlamydomonas)
1445480_at	1.00	8.60e-01	1.81e-01	-7.0791057	3.51e-02	Gpr19	G protein-coupled receptor 19
1444291_at	1.00	8.60e-01	1.80e-01	-7.0791144	2.47e-02	Lysmd4	LysM, putative peptidoglycan-binding, domain containing 4
1420134_at	1.00	8.60e-01	1.80e-01	-7.0791333	1.15e-01	Gm11487	predicted gene 11487
1436517_at	1.00	8.60e-01	-1.80e-01	-7.0791376	-2.08e-02	H1fx	H1 histone family, member X
1445782_at	1.00	8.60e-01	-1.80e-01	-7.079145	-1.57e-01		
1420914_at	1.00	8.60e-01	1.80e-01	-7.0791545	1.15e-01	Slco2a1	solute carrier organic anion transporter family, member 2a1
1449721_at	1.00	8.60e-01	-1.80e-01	-7.0791887	-1.07e-01		
1460349_at	1.00	8.60e-01	1.80e-01	-7.0791935	1.42e-02	Prr14	proline rich 14
1445768_at	1.00	8.60e-01	1.80e-01	-7.0791982	1.04e-01	Ankrd31	ankyrin repeat domain 31
1420789_at	1.00	8.60e-01	1.80e-01	-7.0792034	1.64e-01	Klra5	killer cell lectin-like receptor, subfamily A, member 5
1457646_at	1.00	8.60e-01	-1.80e-01	-7.0792129	-2.09e-01	Hoxa11os	homeobox A11, opposite strand
1459658_at	1.00	8.60e-01	1.80e-01	-7.0792158	1.49e-01	Mcm5	minichromosome maintenance complex component 5
1436721_x_at	1.00	8.60e-01	1.80e-01	-7.0792163	1.60e-01	Oog3	oogenesin 3
1427857_x_at	1.00	8.60e-01	-1.80e-01	-7.0792303	-1.37e-01	Igkv4-68	immunoglobulin kappa variable 4-68
1436279_at	1.00	8.61e-01	1.80e-01	-7.0792503	1.71e-01	Slc26a7	solute carrier family 26, member 7
1458685_at	1.00	8.61e-01	-1.80e-01	-7.0792567	-2.14e-02	Ralgapa1	Ral GTPase activating protein, alpha subunit 1
1435963_at	1.00	8.61e-01	1.80e-01	-7.0792878	1.41e-01	Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B
1459876_at	1.00	8.61e-01	-1.80e-01	-7.0792897	-1.23e-01		
1426922_s_at	1.00	8.61e-01	-1.79e-01	-7.0793118	-1.23e-02	Agfg1	ArfGAP with FG repeats 1
1427249_x_at	1.00	8.61e-01	1.79e-01	-7.0793135	1.71e-01	Mup3	major urinary protein 3
1450486_a_at	1.00	8.61e-01	-1.79e-01	-7.0793188	-1.68e-01	Oprl1	opioid receptor-like 1
1426161_at	1.00	8.61e-01	1.79e-01	-7.0793191	1.30e-01		
1422229_at	1.00	8.61e-01	1.79e-01	-7.0793356	5.00e-02	Usp17ld///Usp17lc	ubiquitin specific peptidase 17-like D///ubiquitin specific peptidase 17-like C
1417815_a_at	1.00	8.61e-01	-1.79e-01	-7.0793385	-1.42e-02	Serinc3	serine incorporator 3
1431117_x_at	1.00	8.61e-01	-1.79e-01	-7.0793495	-3.66e-02	Tma16	translation machinery associated 16
1430913_at	1.00	8.61e-01	1.79e-01	-7.0793735	5.69e-02	Erp27	endoplasmic reticulum protein 27
1450433_at	1.00	8.61e-01	1.79e-01	-7.0793824	1.23e-01	Rbpjl	recombination signal binding protein for immunoglobulin kappa J region-like
1427915_s_at	1.00	8.61e-01	1.79e-01	-7.0793857	1.93e-02	Tceb1	transcription elongation factor B (SIII), polypeptide 1
1454354_at	1.00	8.61e-01	1.79e-01	-7.0794213	5.89e-02	8030476L19Rik	RIKEN cDNA 8030476L19 gene
1453938_at	1.00	8.61e-01	-1.79e-01	-7.0794488	-1.17e-01	9330198N18Rik	RIKEN cDNA 9330198N18 gene
1444283_at	1.00	8.61e-01	-1.79e-01	-7.0794538	-1.17e-01	Gimap7	GTPase, IMAP family member 7
1418953_at	1.00	8.61e-01	-1.79e-01	-7.0794742	-1.18e-01	Fbxo16	F-box protein 16
1431249_at	1.00	8.61e-01	1.79e-01	-7.0794802	4.44e-02	St6galnac1	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1
1447194_at	1.00	8.61e-01	-1.79e-01	-7.079484	-1.36e-01		
1429025_a_at	1.00	8.61e-01	-1.79e-01	-7.079485	-3.06e-02	Hexim2	hexamethylene bis-acetamide inducible 2
1440393_at	1.00	8.62e-01	-1.78e-01	-7.0795103	-1.30e-01		
1442032_at	1.00	8.62e-01	1.78e-01	-7.0795203	7.97e-02	BC030500	cDNA sequence BC030500
1428610_at	1.00	8.62e-01	-1.78e-01	-7.0795333	-1.05e-02	Atg7	autophagy related 7
1452244_at	1.00	8.62e-01	1.78e-01	-7.0795412	5.15e-02	Medag	mesenteric estrogen dependent adipogenesis
1435800_a_at	1.00	8.62e-01	-1.78e-01	-7.0795448	-9.58e-03	Ybx3	Y box protein 3
1425441_at	1.00	8.62e-01	-1.78e-01	-7.0795481	-8.83e-02	Guca1b	guanylate cyclase activator 1B
1451826_at	1.00	8.62e-01	-1.78e-01	-7.0795665	-1.55e-01	Cabp5	calcium binding protein 5
1420811_a_at	1.00	8.62e-01	-1.78e-01	-7.079587	-9.75e-03	Ctnnb1	catenin (cadherin associated protein), beta 1
1445439_at	1.00	8.62e-01	-1.78e-01	-7.0795898	-1.35e-01	Dmtn	dematin actin binding protein
1428358_at	1.00	8.62e-01	-1.78e-01	-7.0796257	-1.37e-01	Zg16	zymogen granule protein 16
1449091_at	1.00	8.62e-01	-1.78e-01	-7.0796399	-9.79e-02	Cldn8	claudin 8
1437318_at	1.00	8.62e-01	-1.78e-01	-7.079653	-1.19e-01	Pak3	p21 protein (Cdc42/Rac)-activated kinase 3
1425203_at	1.00	8.62e-01	-1.78e-01	-7.079656	-3.16e-02	Ddx19b	DEAD (Asp-Glu-Ala-Asp) box polypeptide 19b
1420430_a_at	1.00	8.62e-01	-1.78e-01	-7.0796582	-5.75e-02	Ccdc159	coiled-coil domain containing 159
1450305_at	1.00	8.62e-01	-1.78e-01	-7.0796649	-1.09e-01	4930591A17Rik	RIKEN cDNA 4930591A17 gene
1447981_at	1.00	8.62e-01	-1.78e-01	-7.079675	-1.78e-01	C78441	expressed sequence C78441
1444737_at	1.00	8.62e-01	1.78e-01	-7.0796793	4.17e-02	D2Wsu107e	DNA segment, Chr 2, Wayne State University 107, expressed
1423865_at	1.00	8.62e-01	-1.78e-01	-7.0796848	-1.52e-01	Slc44a1	solute carrier family 44, member 1
1429483_at	1.00	8.62e-01	-1.77e-01	-7.0796863	-1.59e-01	Calcoco2	calcium binding and coiled-coil domain 2
1432280_at	1.00	8.62e-01	1.77e-01	-7.0796923	8.82e-02	Prr29	proline rich 29
1453640_at	1.00	8.62e-01	-1.77e-01	-7.0797006	-1.34e-01	2210019G11Rik	RIKEN cDNA 2210019G11 gene
1434253_s_at	1.00	8.62e-01	-1.77e-01	-7.0797171	-7.90e-02	Tmcc3	transmembrane and coiled coil domains 3
1457835_at	1.00	8.62e-01	1.77e-01	-7.0797302	1.38e-01	Gm4814	predicted gene 4814
1438685_at	1.00	8.62e-01	-1.77e-01	-7.0797347	-1.38e-02	Gm12942///Zmym6	predicted gene 12942///zinc finger, MYM-type 6
1453133_at	1.00	8.62e-01	-1.77e-01	-7.0797405	-1.24e-01	Slc25a31	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31
1455819_at	1.00	8.63e-01	-1.77e-01	-7.0797521	-1.02e-02	Ptbp3	polypyrimidine tract binding protein 3
1452182_at	1.00	8.63e-01	-1.77e-01	-7.0797627	-1.78e-02	Galnt2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2
1444993_at	1.00	8.63e-01	-1.77e-01	-7.0797983	-6.45e-02	Gm7420	predicted gene 7420
1424452_at	1.00	8.63e-01	1.77e-01	-7.0798273	1.23e-02	Sltm	SAFB-like, transcription modulator
1443061_at	1.00	8.63e-01	-1.77e-01	-7.0798286	-3.22e-02		
1426268_at	1.00	8.63e-01	-1.77e-01	-7.0798518	-1.34e-01	Cwh43	cell wall biogenesis 43 C-terminal homolog
1421586_a_at	1.00	8.63e-01	-1.77e-01	-7.0798571	-2.26e-02	Cd46	CD46 antigen, complement regulatory protein
1441085_at	1.00	8.63e-01	1.76e-01	-7.0798853	1.44e-01	Rora	RAR-related orphan receptor alpha
1438057_at	1.00	8.63e-01	1.76e-01	-7.0798955	1.30e-01		
1449019_at	1.00	8.63e-01	-1.76e-01	-7.0799064	-3.92e-02	Akap1	A kinase (PRKA) anchor protein 1
1460180_at	1.00	8.63e-01	-1.76e-01	-7.0799083	-1.31e-02	Hexb	hexosaminidase B
1448389_at	1.00	8.63e-01	-1.76e-01	-7.0799141	-2.01e-02	Wdr5	WD repeat domain 5
1426075_at	1.00	8.63e-01	1.76e-01	-7.0799142	1.23e-01	Klb	klotho beta
1458343_x_at	1.00	8.63e-01	-1.76e-01	-7.0799187	-2.78e-02	Med6	mediator complex subunit 6
1453376_at	1.00	8.63e-01	-1.76e-01	-7.0799265	-4.29e-02	Ston1	stonin 1
1426160_a_at	1.00	8.63e-01	1.76e-01	-7.0799313	1.28e-02	Stk16	serine/threonine kinase 16
1420652_at	1.00	8.63e-01	1.76e-01	-7.0799454	2.29e-02	Ate1	arginyltransferase 1
1422273_at	1.00	8.63e-01	-1.76e-01	-7.0799469	-2.13e-01	Mmp1b	matrix metallopeptidase 1b (interstitial collagenase)
1459299_at	1.00	8.63e-01	1.76e-01	-7.0799476	1.80e-01	Myo3b	myosin IIIB
1449084_s_at	1.00	8.63e-01	-1.76e-01	-7.0799477	-9.95e-03	Sh3d19	SH3 domain protein D19
1424482_at	1.00	8.63e-01	-1.76e-01	-7.0799518	-7.53e-02	Arhgef7	Rho guanine nucleotide exchange factor (GEF7)
